"Quel est le nom officiel et le numéro du règlement de l'UE connu sous le nom de ""règlement sur la cyberrésilience"" ?",Règlement (UE) 2024/2847.
Quel est l'objectif principal du règlement sur la cyberrésilience ?,Établir des exigences de cybersécurité horizontales pour les produits comportant des éléments numériques mis sur le marché de l'Union.
"Selon l'article 3, qu'est-ce qu'un ""produit comportant des éléments numériques"" ?","Un produit logiciel ou matériel et ses solutions de traitement de données à distance, y compris les composants logiciels ou matériels mis sur le marché séparément."
"Qu'est-ce que le ""traitement de données à distance"" selon le règlement sur la cyberrésilience ?","Un traitement de données à distance conçu par le fabricant, dont l'absence empêcherait le produit d'exécuter une de ses fonctions."
Citez deux exemples de législations de l'UE dont les produits sont exclus du champ d'application du règlement sur la cyberrésilience.,"Les règlements sur les dispositifs médicaux (UE) 2017/745 et (UE) 2017/746, et les règlements sur l'aviation (UE) 2018/1139 et l'automobile (UE) 2019/2144."
Les obligations du règlement sur la cyberrésilience s'appliquent-elles aux produits développés exclusivement à des fins de sécurité nationale ou de défense ?,"Non, ces produits sont exclus du champ d'application du règlement."
"Le règlement sur la cyberrésilience s'applique uniquement aux produits fournis dans le cadre d'une _____, à titre onéreux ou gratuit.",activité commerciale
"Qu'est-ce qu'une ""mise à disposition sur le marché"" selon l'article 3 ?",La fourniture d’un produit comportant des éléments numériques destiné à être distribué ou utilisé sur le marché de l’Union dans le cadre d’une activité commerciale.
"Qu'est-ce qu'un ""fabricant"" aux fins du règlement sur la cyberrésilience ?","Une personne physique ou morale qui développe, fabrique ou fait concevoir des produits comportant des éléments numériques et les commercialise sous son propre nom ou sa propre marque."
"Qu'est-ce qu'un ""importateur"" selon le règlement ?",Une personne établie dans l'Union qui met sur le marché un produit d'un fabricant établi en dehors de l'Union.
"Qu'est-ce qu'un ""distributeur"" selon le règlement ?","Une personne dans la chaîne d’approvisionnement, autre que le fabricant ou l'importateur, qui met un produit à disposition sur le marché sans altérer ses propriétés."
"Qu'est-ce que la ""période d'assistance"" (support period) définie dans l'article 3 ?",La période durant laquelle un fabricant doit garantir que les vulnérabilités d'un produit sont traitées efficacement.
Quelle est la principale obligation d'un fabricant lors de la mise sur le marché d'un produit comportant des éléments numériques ?,"S'assurer que le produit a été conçu, développé et fabriqué conformément aux exigences essentielles de cybersécurité de l'annexe I."
Quelle documentation un fabricant doit-il réaliser pour évaluer et documenter les risques de cybersécurité de son produit ?,"Une évaluation des risques de cybersécurité, qui fait partie de la documentation technique."
"Quelle est l'obligation d'un fabricant qui intègre un composant tiers, y compris open source, dans son produit ?",Faire preuve de diligence raisonnable pour s'assurer que le composant ne compromet pas la cybersécurité du produit.
"Si un fabricant trouve une vulnérabilité dans un composant tiers, que doit-il faire ?","Il doit signaler la vulnérabilité à la personne ou entité qui maintient le composant, et y remédier."
Comment la période d'assistance d'un produit est-elle déterminée par le fabricant ?,"Elle doit correspondre à la durée d'utilisation prévue du produit, en tenant compte des attentes raisonnables de l'utilisateur et de la nature du produit."
Pendant combien de temps après leur émission les mises à jour de sécurité doivent-elles rester disponibles ?,"Pendant dix ans au minimum ou pendant le reste de la période d'assistance, la période la plus longue étant retenue."
"Quelle est la conséquence pour un fabricant d'apporter une ""modification substantielle"" à un produit déjà sur le marché ?",Le produit modifié est considéré comme un nouveau produit et doit faire l'objet d'une nouvelle évaluation de la conformité.
"Qu'est-ce qu'une ""modification substantielle"" selon l'article 3 ?",Une modification qui a une incidence sur la conformité du produit aux exigences essentielles de cybersécurité ou qui modifie l'utilisation prévue pour laquelle il a été évalué.
Une mise à jour de sécurité qui corrige une vulnérabilité sans modifier l'utilisation prévue est-elle considérée comme une modification substantielle ?,"Non, elle n'est généralement pas considérée comme une modification substantielle."
"Avant de mettre un produit sur le marché, quelle procédure le fabricant doit-il suivre pour démontrer sa conformité ?",Il doit appliquer une procédure d'évaluation de la conformité visée à l'article 32.
Quel marquage doit être apposé par le fabricant pour indiquer la conformité d'un produit au règlement sur la cyberrésilience ?,Le marquage CE.
Quelle information cruciale concernant la durée de vie du support doit être précisée au moment de l'achat ?,"La date de fin de la période d'assistance, incluant au moins le mois et l'année."
Quelle est l'obligation de notification d'un fabricant qui prend connaissance d'une vulnérabilité activement exploitée dans son produit ?,Il doit la notifier simultanément au CSIRT désigné comme coordinateur et à l'ENISA.
Dans quel délai maximal un fabricant doit-il soumettre une alerte précoce pour une vulnérabilité activement exploitée ?,Au plus tard 24 heures après en avoir eu connaissance.
Dans quel délai maximal un fabricant doit-il soumettre une notification de vulnérabilité complète après une alerte précoce ?,Au plus tard 72 heures après avoir eu connaissance de la vulnérabilité activement exploitée.
"Qu'est-ce qu'un ""incident grave ayant des répercussions sur la sécurité du produit"" ?","Un incident qui entache la capacité du produit à protéger la disponibilité, l'authenticité, l'intégrité ou la confidentialité des données ou fonctions."
Quelle est l'obligation d'un fabricant lorsqu'il prend connaissance d'un incident grave ayant des répercussions sur la sécurité de son produit ?,Il doit le notifier au CSIRT désigné comme coordinateur et à l'ENISA dans un délai de 24 heures (alerte précoce).
"Après avoir notifié les autorités, quelle est l'obligation du fabricant envers les utilisateurs concernant une vulnérabilité ou un incident grave ?","Il doit informer les utilisateurs concernés et, si nécessaire, communiquer les mesures correctives qu'ils peuvent prendre."
Quelle plateforme centralisée l'ENISA doit-elle créer pour la notification des vulnérabilités et incidents ?,La plateforme unique de signalement (Single Reporting Platform).
Qui d'autre que les fabricants peut notifier volontairement des vulnérabilités à un CSIRT ou à l'ENISA ?,"Toute autre personne physique ou morale (chercheurs en sécurité, utilisateurs, etc.)."
