Quelle direction a rédigé le Guide d'usage de l'IA pour les agents publics de l'État ?;La DGFiP;L'ANSSI;Le Conseil d'État;La DINUM;5;Le guide a été rédigé par la direction interministérielle du numérique, en lien avec la DITP et la DGAFP.
Quelles directions ont accompagné la DINUM dans la rédaction de ce guide ?;L'INSEE et France Stratégie;La DITP et la DGAFP;La CNIL et le Défenseur des droits;La Cour des comptes et l'IGF;3;Le guide associe la direction interministérielle de la transformation publique et la direction générale de l'administration et de la fonction publique.
Ce guide a-t-il une portée réglementaire ?;Oui, il a une valeur de décret;Non, il n'a pas en tant que tel de portée réglementaire;Oui, il a une valeur de loi organique;Oui, il remplace toutes les chartes ministérielles;3;Le guide constitue un document de référence destiné à harmoniser les pratiques, sans portée réglementaire propre.
Que se passe-t-il lorsqu'une charte ministérielle existe sur l'usage de l'IA ?;Elle remplace le RGPD;Elle s'applique en priorité et complète le guide;Elle est automatiquement invalidée par le guide;Elle ne concerne que les stagiaires;3;Le guide reste le cadre de référence en l'absence de charte spécifique, mais une charte ministérielle s'applique en priorité quand elle existe.
Comment le guide définit-il l'intelligence artificielle générative ?;Des outils capables de produire du contenu original à partir d'une instruction en langage naturel;Un moteur de recherche classique amélioré;Une base de données de textes juridiques figée;Un logiciel qui suit uniquement des règles programmées à l'avance;2;L'IAG produit du texte, des images, du son ou du code à partir d'une simple consigne, par apprentissage statistique.
Sur quel principe technique fonctionne l'IA générative ?;Une consultation en temps réel de la loi en vigueur;Des règles programmées ligne par ligne par des développeurs;L'apprentissage statistique qui prédit la suite probable d'un texte;Un vote collectif d'experts humains;4;Contrairement aux logiciels classiques à règles programmées, l'IA générative apprend à prédire statistiquement ce qui devrait suivre.
Qu'est-ce qu'une hallucination de l'IA ?;Un bug d'affichage de l'interface;Un message d'erreur du navigateur;Une coupure du serveur pendant la génération;Un contenu qui paraît vrai mais qui est factuellement faux;5;L'IA peut inventer des références, des textes de loi ou des faits qui n'existent pas, tout en les présentant de façon convaincante.
Pourquoi l'IA générative peut-elle reproduire des biais ?;Parce qu'elle est programmée pour discriminer volontairement;Parce qu'elle ne fonctionne qu'en anglais;Parce qu'elle a été entraînée sur des données pouvant contenir des stéréotypes;Parce qu'elle refuse certaines requêtes par défaut;4;Si les données d'entraînement comportent des stéréotypes ou discriminations, l'IA peut les reproduire dans ses réponses.
Quel risque de sécurité spécifique est cité concernant les documents fournis à l'IA ?;L'injection d'instructions cachées dans un document fourni en entrée;La disparition automatique du document après lecture;L'obligation de signer le document numériquement;Le blocage systématique des fichiers PDF;2;L'IA peut être détournée par des instructions cachées dans un document, ce qui exige une vigilance technique particulière.
Que faut-il faire lorsque l'outil d'IA affiche ses sources ?;Les ignorer car elles sont toujours exactes;Les supprimer du document final sans les lire;Les consulter systématiquement et vérifier leur fiabilité;Les transmettre telles quelles sans relecture;4;Le guide recommande de toujours vérifier les sources affichées, car elles ne sont pas toujours pertinentes ou exactes.
Que consomme une requête d'IA générative selon le guide ?;Aucune ressource notable;Du papier pour l'impression des résultats;De l'énergie et de l'eau pour faire fonctionner et refroidir les serveurs;Uniquement de la bande passante réseau;4;L'empreinte environnementale de l'IA, énergie et eau pour le refroidissement des serveurs, est jugée significative.
Combien de recherches Google équivaut environ une requête texte sur un assistant conversationnel ?;Environ mille recherches;Environ une à dix recherches;Moins d'un centième de recherche;Environ cent mille recherches;3;Le guide donne cet ordre de grandeur pour sensibiliser à l'impact environnemental d'une simple requête texte.
Quelle est la première des quatre conditions d'un usage réussi de l'IA ?;Disposer d'un abonnement payant;Maîtriser déjà la tâche confiée à l'IA;Avoir suivi une formation de dix jours;Travailler uniquement en équipe;3;Il faut être capable de vérifier et corriger ce que produit l'IA, sans lui confier une mission qu'on ne saurait pas accomplir soi-même.
Quels sont les outils les plus polyvalents parmi les types d'outils d'IA présentés ?;Les outils d'OCR uniquement;Les tableurs bureautiques;Les assistants conversationnels;Les correcteurs orthographiques classiques;4;Les assistants conversationnels permettent rédaction, résumé, reformulation et brainstorming, ce qui en fait les outils les plus polyvalents.
Quelle catégorie d'outils d'IA doit être privilégiée en priorité par les agents publics ?;Les outils commerciaux gratuits;Les outils commerciaux payants;Les outils installés sur un poste personnel;Les outils des administrations publiques;5;Les outils développés ou déployés par l'État constituent le premier choix pour les usages professionnels.
Quel outil interministériel sert à la rédaction, au résumé et à la reformulation sécurisés ?;L'Assistant IA interministériel;Transcripts;Visio;NoteBookLM;2;Accessible sur assistant.numerique.gouv.fr, c'est l'assistant conversationnel sécurisé mis à disposition des agents.
Quel outil interministériel enregistre automatiquement les réunions tenues en présentiel ?;L'Assistant IA interministériel;Vibe;Assistant Transcripts;Visio;4;Transcripts, disponible sur transcripts.numerique.gouv.fr, permet d'enregistrer et de transcrire les réunions en présentiel.
Quel outil interministériel assure la transcription et le résumé des réunions en visioconférence ?;L'Assistant IA interministériel;Assistant Transcripts;GenIAl;Visio;5;Visio, sur visio.numerique.gouv.fr, transcrit et résume automatiquement les réunions tenues en visioconférence.
Sous quelles conditions un outil commercial payant peut-il traiter des données sensibles ?;Jamais, même avec une licence payante;Automatiquement dès l'achat de la licence;Après vérification auprès de la DSI des types de données autorisées;Uniquement si l'agent travaille de chez lui;4;Même avec une licence payante, il faut toujours vérifier auprès de la DSI ou du responsable les types de données autorisées.
Que faut-il vérifier au-delà de la seule localisation des serveurs d'un outil commercial ?;Le nombre d'employés de l'entreprise;Le pays d'établissement du fournisseur et sa structure capitalistique;La couleur de l'interface utilisateur;La langue par défaut du logiciel;3;Un service hébergé dans l'UE peut rester soumis à une législation étrangère comme le Cloud Act selon qui l'opère ou le contrôle.
Quelle qualification de l'ANSSI est recommandée pour les usages sensibles ?;RGPD Gold;SecNumCloud;ISO 9001;Label rouge numérique;3;Pour les usages sensibles, le guide recommande de privilégier des solutions qualifiées SecNumCloud par l'ANSSI.
Quel réflexe le guide recommande-t-il avant d'utiliser un outil commercial gratuit ?;Toujours demander l'accord écrit du ministre;Ne jamais utiliser de mot de passe;Se demander si l'on pourrait publier ces informations sur Internet;Créer un compte professionnel dédié;4;Si la réponse à cette question est non, il ne faut pas utiliser un outil commercial grand public.
Quel type de compte le guide déconseille-t-il pour un usage professionnel avec un outil gratuit ?;Un compte de service partagé;Un compte administrateur;Un compte invité anonyme;Un compte personnel;5;Le guide recommande d'éviter l'utilisation professionnelle en utilisant son compte personnel sur un outil commercial gratuit.
En cas d'usage inhabituel de l'IA pour une décision importante, qui doit-on contacter ?;Un cabinet d'avocat privé;Sa hiérarchie;La presse locale;Le fournisseur de l'outil d'IA;3;La hiérarchie doit être consultée pour un usage de l'IA lié à une décision importante ou à un usage inhabituel.
Qui contacter pour savoir si des données sont sensibles ?;Le service de restauration collective;Le référent cybersécurité;Le community manager;Le prestataire de nettoyage;3;Le référent cybersécurité est la personne indiquée pour évaluer la sensibilité des données traitées.
Qui vérifie qu'un traitement de données par l'IA est conforme au RGPD et inscrit au registre des traitements ?;Le community manager;Le chef de projet informatique;Le délégué à la protection des données, DPD;Le responsable logistique;4;Le DPD vérifie la compatibilité du traitement avec le RGPD et son inscription au registre des activités de traitement.
Selon le principe un du guide, qui reste responsable des productions issues de l'IA ?;Aucun responsable identifiable;L'éditeur de l'outil d'IA uniquement;L'agent public qui publie ou transmet le contenu;Le fournisseur d'accès Internet;4;Même si l'IA a produit le contenu, c'est l'agent qui le publie ou le transmet qui en demeure responsable.
Que ne faut-il jamais faire selon les bonnes pratiques du principe un ?;Relire un brouillon produit par l'IA;Configurer l'IA pour envoyer automatiquement des courriels sans supervision;Valider soi-même l'envoi d'un document;Corriger les erreurs détectées dans un texte généré;3;Il ne faut jamais laisser l'IA agir automatiquement sur des systèmes ou des envois sans validation humaine.
Quelles sont les deux conditions cumulatives autorisant le recours à un outil commercial selon le principe deux ?;L'administration l'autorise et les informations pourraient être publiées librement;L'outil est gratuit et il est utilisé le week-end;L'agent est en télétravail et le Wi-Fi est sécurisé;Le document fait moins de dix pages et il est en français;2;Le recours à un outil commercial n'est possible que si l'administration l'autorise explicitement et si les données pourraient être rendues publiques.
Quel règlement européen encadre les usages de l'IA à risque comme la justice, la santé ou la police ?;Le règlement Dublin III;Le règlement européen sur l'IA, ou RIA;Le RGPD;La directive service public;3;Le RIA encadre spécifiquement les usages à risque de l'intelligence artificielle dans des domaines sensibles.
Le tri ou l'évaluation de candidatures à un poste par un système d'IA relève de quelle catégorie au sens du RIA ?;Un usage réservé aux stagiaires;Un usage à haut risque;Un usage interdit sans exception;Un usage totalement libre;3;Le RIA classe le tri ou l'évaluation de candidatures parmi les usages à haut risque faisant l'objet d'obligations renforcées.
Pour des données classifiées ou relevant de l'IGI 1300, quels outils peuvent être utilisés ?;Tous les outils sans restriction;N'importe quel outil commercial gratuit;Uniquement des outils installés sur smartphone personnel;Uniquement les outils explicitement homologués par l'administration;5;Le guide impose l'usage exclusif d'outils homologués pour les données classifiées ou soumises à l'IGI 1300.
Selon le principe trois, quand la transparence sur l'usage de l'IA est-elle obligatoire ?;Jamais, la transparence reste facultative;Lorsque l'IA joue un rôle substantiel dans un contenu, une analyse ou une décision;Uniquement lors d'une simple correction orthographique;Uniquement le vendredi après-midi;3;Une reformulation ponctuelle n'appelle aucune mention, mais un rôle substantiel dans la production impose la transparence.
Quel texte impose une mention explicite pour une décision administrative individuelle fondée sur un algorithme ?;Le code de la route;Le code civil;Le code des relations entre le public et l'administration;Le code du sport;4;L'article L. 311-3-1 du code des relations entre le public et l'administration impose cette mention explicite.
Que faut-il documenter lorsque l'IA a aidé à une décision administrative importante ?;Le prix de la licence de l'outil;Le nom du fournisseur d'accès Internet;Uniquement la date de la décision;L'outil utilisé, le résultat proposé, la décision retenue et les critères utilisés;5;Cette traçabilité permet d'expliquer la décision en cas de contestation et garantit l'équité du processus.
Combien de fois plus la génération d'une image consomme-t-elle par rapport à une requête texte selon le guide ?;Deux fois plus;Mille fois moins;Environ soixante fois plus;Exactement autant;4;Le guide indique qu'une image générée consomme environ soixante fois plus qu'une simple requête texte.
Quelle demande d'image constitue un risque de violation du droit d'auteur selon le guide ?;Vérifier l'origine d'un contenu avant diffusion;Générer une illustration générique représentant un bureau;Reformuler une note à partir de son propre contenu;Générer une image dans le style d'un studio d'animation précis;5;Reproduire un style ou une marque protégés, comme le style d'un studio célèbre, expose à un risque de violation du droit d'auteur.
Quel type de biais illustre l'association automatique de certains métiers à un sexe ?;Un stéréotype de genre;Un biais géographique;Un biais temporel;Un biais linguistique;2;Associer systématiquement infirmière au féminin ou ingénieur au masculin est cité comme exemple de stéréotype de genre.
Quelle méthode permet de détecter des incohérences liées aux biais de l'IA ?;Ne poser la question qu'une seule fois;Changer de navigateur Internet;Tester la même question sous différents angles;Désactiver le correcteur orthographique;4;Poser la même question de plusieurs manières permet de repérer des incohérences révélatrices de biais.
Selon le principe cinq, l'IA peut-elle remplacer l'expertise métier de l'agent ?;Oui, mais seulement les vendredis;Non, elle ne remplace jamais l'expertise métier de l'agent;Oui, totalement dans tous les cas;Oui, dès qu'elle cite une source;3;L'IA fonctionne par probabilités et non par compréhension réelle, elle reste un assistant et non un substitut au jugement professionnel.
Quelle plateforme de formation est citée pour se former à l'IA générative ?;Coursera;LinkedIn Learning;Mentor;Khan Academy;4;Le guide cite Mentor comme plateforme de formations telles qu'Objectif IA ou Découvrir les IA génératives.
Quels sont les quatre éléments d'un bon prompt selon la fiche pratique en annexe ?;Contexte, document de référence si nécessaire, consigne précise et format attendu;Titre, sous-titre, image et lien;Emoji, ponctuation, majuscules et signature;Date, heure, lieu et météo;2;Un bon prompt associe ces quatre éléments pour obtenir une réponse pertinente de l'IA.
Que peut-on demander à l'IA face à un besoin complexe selon la dernière règle d'or du prompt ?;De poser des questions pour clarifier le besoin avant de commencer;De répondre uniquement par oui ou par non;De refuser systématiquement la demande;De deviner sans jamais demander de précisions;2;Laisser l'IA poser des questions de clarification aide à mieux cerner un besoin complexe avant la rédaction.
Combien de familles de métiers sont illustrées par des cas d'usage en annexe du guide ?;Vingt familles de métiers;Sept familles de métiers;Une seule famille de métiers;Deux familles de métiers;3;L'annexe couvre les ressources humaines, la gestion de projets, la communication, le développement, le juridique, les finances et le management.
Dans le cas d'usage d'Élodie utilisant Transcripts, que doit-elle faire en début de réunion ?;Publier immédiatement le compte rendu sans relecture;Couper le micro de tous les participants;Informer les participants que la réunion est enregistrée;Supprimer la transcription après la réunion;4;Le guide impose d'informer les participants en début de séance que la réunion est enregistrée à des fins de transcription.
Pour quel type de réunion Transcripts ne doit-il pas être utilisé ?;Des réunions portant sur des données classifiées ou à diffusion restreinte;Des réunions organisées le matin;Des réunions de service hebdomadaires;Des réunions avec plus de dix participants;2;Le guide interdit l'usage de Transcripts pour des réunions portant sur des données classifiées ou à diffusion restreinte.
