Quelles sont les trois catégories de facteurs d'authentification reconnues dans le référentiel ?;Connaissance, possession, inhérent;Logiciel, matériel, biométrique;Clé, mot de passe, iris;Interne, externe, tiers;2;L'authentification multifacteur repose sur des facteurs de connaissance, de possession ou inhérents.
Que signifie le sigle DMIA ?;Délai Maximum d'Intervention Attendu;Donnée Majeure d'Information Accessible;Durée Minimale d'Interruption Autorisée;Durée Maximale d'Interruption Admissible;5;La DMIA est le temps au bout duquel les impacts d'une interruption deviennent inacceptables.
Que regroupe le cœur de confiance d'un système d'information ?;L'ensemble des pare-feux et antivirus;Le réseau dédié exclusivement à l'administration;Les annuaires et les ressources permettant d'en prendre le contrôle;La salle d'hébergement des serveurs physiques;4;Le cœur de confiance inclut les annuaires et toutes les ressources hébergeant ou contrôlant ces annuaires.
Selon l'objectif 1, quelle exception permet de ne pas appliquer les objectifs de sécurité à un système d'information ?;S'il est hébergé dans le Cloud;S'il n'est exposé à aucun risque majeur sur les activités ou données sensibles;S'il est protégé par un pare-feu de nouvelle génération;S'il ne compte que des utilisateurs internes;3;Une entité peut exclure un SI si elle justifie qu'il n'est exposé à aucun des trois risques majeurs listés dans le référentiel.
Quelle affirmation concernant la Politique de Sécurité des Systèmes d'Information (PSSI) est vraie ?;Elle doit être approuvée par le dirigeant exécutif et revue au moins annuellement;Elle est facultative pour les Entités Importantes;Elle doit être validée par l'ANSSI avant mise en œuvre;Elle ne concerne que le personnel technique de l'entité;2;La PSSI doit être validée par le dirigeant exécutif et revue annuellement ou lors d'évolutions majeures.
Que doit obligatoirement contenir la cartographie de l'écosystème demandée aux entités ?;Uniquement la liste des employés ayant un accès à distance;L'inventaire matériel exhaustif de tous les serveurs de l'entreprise;Les mots de passe des administrateurs tiers;La liste des prestataires informatiques et les interconnexions avec leurs systèmes;5;Cette cartographie recense les prestataires, fournisseurs informatiques et les interconnexions avec les SI de l'entité.
Que doit prévoir le processus de gestion des ressources humaines lors du départ d'un collaborateur ?;La conservation des accès en lecture seule pendant un mois;La désactivation de l'ensemble des accès logiques et physiques;La transmission du compte au remplaçant;Le maintien des accès au réseau d'anciens élèves;3;Lors du départ d'un collaborateur, tous ses accès logiques et physiques doivent être impérativement désactivés.
Quel est le délai d'application attendu pour un correctif de sécurité sur une ressource exposée ?;Dans les 30 jours suivant la publication;Exclusivement lors de la prochaine fenêtre de maintenance annuelle;Sans retard injustifié après déploiement en environnement de test;Uniquement si l'entité a déjà subi une attaque;4;L'entité doit mettre en œuvre sans délai les actions de test puis appliquer sans retard injustifié les correctifs sur les ressources exposées.
Quelle mesure de protection physique des locaux est spécifiquement exigée pour les Entités Essentielles (EE) ?;S'assurer de la protection physique renforcée (vidéosurveillance, gardiennage);Tenir un simple registre des visiteurs;Mettre en place des badges d'accès basiques;Accompagner les personnes externes occasionnellement;2;La mesure 6.2-EE impose la protection physique avancée comme la vidéosurveillance ou le gardiennage aux seules Entités Essentielles.
Quel sous-système une Entité Essentielle doit-elle obligatoirement mettre en œuvre pour accéder aux SI tiers ?;Une DMZ interne;Un réseau Wi-Fi invité;Un VPN IPSec de secours;Une passerelle sortante pour authentifier et filtrer;5;La mesure 7.A.5-EE exige la mise en place d'une passerelle sortante pour authentifier, filtrer et tracer les accès vers l'extérieur.
Comment les mémoires de masse des postes de travail nomades des Entités Essentielles doivent-elles être protégées ?;Par un simple mot de passe BIOS;Par un stockage exclusif dans le Cloud;En permanence par des mécanismes de chiffrement et d'authentification;Par une sauvegarde quotidienne sur clé USB;4;La mesure 8.5-EE exige le chiffrement complet des disques des équipements mobiles permettant des accès distants pour les EE.
Quelle est la règle concernant la pratique du BYOD (Apportez votre équipement personnel) pour les Entités Essentielles ?;Elle est fortement recommandée pour réduire les coûts;Elle est interdite car seules les ressources gérées par l'entité s'y connectent;Elle est autorisée si l'utilisateur signe une décharge;Elle est limitée aux smartphones uniquement;3;La mesure 9.2-EE interdit de fait le BYOD en exigeant que seules les ressources dont l'entité assure la gestion se connectent au SI.
À quelle fréquence minimale une entité doit-elle effectuer une revue de ses comptes utilisateurs ?;Au moins annuellement;Tous les trimestres;Tous les trois ans;Uniquement lors d'un audit;2;La mesure 10.A.6-EI/EE impose une revue périodique des comptes au moins une fois par an.
Quelle affirmation est correcte concernant les comptes d'administration ?;Ils doivent servir à la fois pour l'administration et pour la navigation web;Ils peuvent être partagés sans aucune restriction;Ils ne nécessitent pas d'authentification s'ils sont utilisés en interne;Ils sont exclusivement dédiés aux actions d'administration;5;La mesure 11.A.1-EI/EE impose que les comptes d'administration soient utilisés exclusivement pour les actions d'administration.
Pour les Entités Essentielles, que faut-il obligatoirement réaliser après chaque incident de sécurité ?;Le formatage de tous les serveurs;Le licenciement du responsable informatique;Une analyse des causes de l'incident;Une conférence de presse immédiate;4;La mesure 12.5-EE impose une analyse des causes après chaque incident pour limiter la vraisemblance d'un nouvel événement.
À quelle fréquence les processus de sauvegarde et de restauration doivent-ils être testés au minimum ?;Tous les mois;Au moins une fois par an;Tous les cinq ans;Uniquement lors du déploiement initial;3;La mesure 13.2-EI/EE impose de tester les processus de sauvegarde et de restauration au moins annuellement.
Sous quel format la liste des personnes mobilisables en cas de crise doit-elle être maintenue à jour ?;Sur une liste imprimée et un format adapté à la crise;Uniquement en format numérique chiffré;Dans un annuaire public accessible sur internet;Exclusivement dans la mémoire des dirigeants;2;La mesure 14.2-EI/EE impose une liste imprimée et accessible dans un format adapté à la nature de la crise, notamment en cas d'indisponibilité du SI.
Pour les Entités Essentielles, quelle méthode est explicitement citée comme pouvant être utilisée pour l'analyse de risques ?;ITIL v4;Six Sigma;Agile Scrum;EBIOS RM;5;La mesure 16.2-EE mentionne explicitement la méthode EBIOS RM comme approche possible pour réaliser l'analyse de risques.
Quelle activité technique minimale doit être incluse dans l'audit de sécurité des Entités Essentielles ?;Une simple revue documentaire;Un sondage auprès des employés;Un test d'intrusion ou un audit de configuration/architecture;Une vérification des licences logicielles;4;La mesure 17.3-EE exige au moins un test d'intrusion, un audit de configuration, d'architecture, organisationnel ou de code.
Comment les ressources logicielles non nécessaires au maintien en condition opérationnelle doivent-elles être traitées ?;Elles doivent être mises en veille;Elles ne doivent pas être installées ou conservées sur les SI;Elles doivent être isolées dans un dossier caché;Elles doivent être chiffrées;3;La mesure 18.1-EE demande de limiter la surface d'attaque en n'installant que les ressources logicielles strictement nécessaires.
Comment les actions d'administration doivent-elles être effectuées dans une Entité Essentielle ?;Au moyen d'un réseau d'administration dédié;Directement depuis l'ordinateur personnel de l'administrateur;Depuis n'importe quel poste de travail du réseau bureautique;Au moyen d'un réseau Wi-Fi public sécurisé;2;La mesure 19.1-EE impose que les actions d'administration s'effectuent via un réseau physique ou logique dédié.
Quel est le délai maximum de prise en compte des journaux et événements de sécurité par les équipes de supervision (EE) ?;48 heures calendaires;1 semaine;1 heure;24 heures ouvrées;5;La mesure 20.1-EE exige que les événements soient traités sans retard injustifié et au maximum sous 24h ouvrées.
Quelle est la durée minimale de conservation des données de supervision et événements de sécurité (EE) ?;Un mois;Six mois;Trois mois;Un an;4;La mesure 20.5-EE indique que les données de supervision doivent être conservées pour une durée d'au moins trois mois.
Selon le principe de proportionnalité, à quelles entités s'appliquent les objectifs 16 à 20 par défaut ?;Aux Opérateurs d'Importance Vitale uniquement;Uniquement aux Entités Essentielles;Aux Entités Importantes et Essentielles;Aux fournisseurs informatiques;3;Le document précise que les objectifs 16 à 20 ne s'appliquent qu'aux Entités Essentielles (EE).
Qu'est-ce qu'un indicateur de compromission selon le glossaire ?;Une combinaison d'informations techniques représentatives d'une tentative de compromission;Un mot de passe expiré;La signature d'un contrat de sous-traitance;Une alarme incendie dans la salle serveur;2;Le glossaire définit l'indicateur de compromission comme des informations techniques et contextuelles manifestant une compromission.
Quelles restrictions s'appliquent à l'administration du cœur de confiance pour une Entité Essentielle ?;L'utilisation d'une tablette personnelle;Aucune restriction spécifique;La connexion depuis n'importe quel pays;Depuis des ressources et comptes dédiés exclusivement à l'administration de ce cœur;5;La mesure 11.B.4-EE stipule que l'administration d'un cœur de confiance nécessite des ressources et comptes exclusivement dédiés à cet usage.
