Quel est l'objectif principal du Référentiel Général de Sécurité (RGS) ?;Garantir la gratuité des échanges;Renforcer la confiance des usagers dans les services électroniques;Imposer une technologie spécifique à l'administration;Supprimer les échanges papier;3;Le RGS vise principalement à renforcer la confiance des usagers dans les services électroniques et les relations avec l'administration.
Combien d'étapes la démarche de mise en conformité d'un système d'information comporte-t-elle selon le décret RGS ?;3 étapes;4 étapes;5 étapes;6 étapes;4;La démarche comprend 5 étapes : analyse des risques, objectifs de sécurité, choix des mesures, homologation et suivi opérationnel.
Quelle méthode est recommandée par le RGS pour l'analyse des risques ?;Méthode agile;Méthode EBIOS (en lien avec ISO 27005);Méthode Six Sigma;Méthode ITIL;3;Le RGS recommande de s'appuyer sur la norme ISO 27005 et la méthode EBIOS pour l'analyse des risques.
En plus de la disponibilité, l'intégrité et la confidentialité, quels sont les deux autres objectifs de sécurité cités par le RGS ?;L'authentification et la traçabilité;La rapidité et l'ergonomie;L'économie et l'écologie;La portabilité et la réversibilité;2;Le RGS ajoute l'authentification (garantie de l'identité) et la traçabilité (imputation des actions) aux objectifs classiques.
Qui prononce l'homologation de sécurité d'un système d'information ?;L'ANSSI;Le fournisseur du logiciel;L'autorité administrative responsable du système;Le tribunal administratif;4;L'homologation est une décision formelle prise par l'autorité administrative qui accepte les risques résiduels.
Quels sont les niveaux de sécurité définis par le RGS pour l'authentification, la signature et la confidentialité ?;Niveaux A, B et C;Niveaux 1, 2 et 3;Niveaux *, ** et ***;Niveaux Bronze, Argent et Or;4;Le RGS définit trois niveaux de sécurité aux exigences croissantes notés une étoile (*), deux étoiles (**) et trois étoiles (***).
Quelle est la fonction principale du « cachet » électronique selon le RGS ?;Chiffrer les données personnelles;Garantir l'intégrité et l'identification d'un service applicatif (machine);Prouver le consentement d'une personne physique;Horodater un document;3;Le cachet est pour une machine ou un serveur ce que la signature est pour une personne physique, il garantit l'origine et l'intégrité.
Combien de niveaux de sécurité le RGS prévoit-il pour la fonction d'horodatage électronique ?;Un niveau unique;Deux niveaux (* et **);Trois niveaux (*, ** et ***);Quatre niveaux;2;L'annexe Politique d'horodatage type ne distingue qu'un niveau unique de sécurité pour les contremarques de temps.
Quelle est la durée de validité d'une qualification de prestataire de services de confiance (PSCO) ?;1 an;2 ans;3 ans;5 ans;4;Dans tous les cas, la qualification d'un prestataire de services de confiance est accordée pour une durée de trois ans.
Quels sont les trois niveaux de qualification pour les produits de sécurité ?;Élémentaire, Standard, Renforcé;Faible, Moyen, Fort;Public, Privé, Restreint;Interne, Externe, Hybride;2;La qualification des produits de sécurité prévoit trois niveaux : qualification élémentaire, standard et renforcée.
Qu'est-ce que l'IGC/A mentionnée dans le RGS ?;L'Inspection Générale des Comptes de l'Administration;L'Infrastructure de Gestion de la Confiance de l'Administration;L'Index Général de Cryptographie Avancée;L'Institut de Gestion des Certificats Administratifs;3;L'IGC/A est l'infrastructure de gestion de la confiance de l'administration dont l'ANSSI est l'autorité racine.
À quel niveau de sécurité correspond une signature électronique « présumée fiable » au sens du code civil ?;Niveau *;Niveau **;Niveau ***;Niveau Élémentaire;4;Une signature niveau trois étoiles (***) établie avec un dispositif sécurisé est de facto présumée fiable au sens du décret de 2001.
Quel certificat « à double usage » est autorisé par le RGS aux niveaux * et ** ?;Authentification et Chiffrement;Signature et Confidentialité;Authentification et Signature;Cachet et Horodatage;4;Le RGS permet un certificat unique dit à double usage pour les fonctions d'authentification de personne physique et de signature électronique.
Que doit faire une autorité administrative avant la mise en service opérationnelle d'un système d'information ?;Une demande de budget;Une décision d'homologation de sécurité;Un sondage auprès des usagers;Une conférence de presse;3;L'homologation de sécurité est obligatoire avant la mise en service opérationnelle des systèmes entrant dans le champ de l'ordonnance.
Quelle est la recommandation concernant la sensibilisation du personnel ?;Elle doit être faite une seule fois à l'embauche;Elle est optionnelle pour les cadres;Elle doit être régulière;Elle ne concerne que le service informatique;4;Le RGS souligne que la sensibilisation du personnel aux questions de sécurité doit être régulière pour maintenir la vigilance.
Dans le cadre de la transition V1 vers V2, combien de temps les anciens certificats (V1) sont-ils acceptés au maximum après l'entrée en vigueur de la V2 ?;6 mois;1 an;2 ans;4 ans (1 an d'émission + 3 ans de validité);5;Les certificats V1 peuvent être émis pendant 1 an et acceptés pendant leur durée de vie (max 3 ans), soit 4 ans au total.
Quel organisme valide les certificats électroniques délivrés aux autorités administratives ?;La CNIL;L'ANSSI (pour le compte de l'État);Le Ministère de l'Intérieur;Le Conseil d'État;3;La procédure de validation des certificats par l'État est mise en œuvre par l'ANSSI.
Quel document décrit les exigences applicables aux prestataires d'audit de la SSI ?;L'annexe A1;L'annexe B2;L'annexe C;Le guide EBIOS;4;Le référentiel d'exigences applicables aux prestataires d'audit figure en annexe C du RGS.
Quelle est la différence entre l'identification et l'authentification ?;C'est la même chose;L'identification prouve l'identité, l'authentification la déclare;L'identification déclare une identité, l'authentification en apporte la preuve;L'identification est pour les machines, l'authentification pour les humains;4;S'identifier consiste à communiquer une identité, s'authentifier consiste à apporter la preuve de cette identité.
Que permet de garantir l'horodatage ?;L'identité du signataire;La confidentialité du document;L'existence d'une donnée à un instant donné;L'absence de virus;4;Une fonction d'horodatage permet d'attester qu'une donnée sous forme électronique existe à un instant donné via une contremarque de temps.
