"DORA ?","Règlement (UE) 2022/2554 sur la résilience opérationnelle numérique ; applicable le 17 janvier 2025."
"Les 5 piliers ?","Risque TIC, incidents, tests, prestataires tiers, surveillance des prestataires critiques."
"Champ ?","20 catégories d'entités financières ; lex specialis de NIS 2."
"Risque lié aux TIC ?","Circonstance identifiable pouvant compromettre la sécurité des SI ou des services."
"Fonction critique ou importante ?","Sa perturbation nuirait sérieusement à la performance, la continuité ou l'agrément."
"Textes délégués ?","2024/1774 outils de gestion du risque ; 2024/1773 politique tiers ; 2024/1772 classification ; 2025/301 notification ; 2025/532 sous-traitance."
"Notice ACPR ?","18/12/2024 ; assureurs Solvabilité 2, ORPS > 15 affiliés, intermédiaires hors PME."
"Petit ORPS ?","Moins de 100 affiliés ; cadre simplifié."
"Organe de direction ?","Définit, approuve, supervise et répond du cadre (art. 5)."
"Accès ?","Besoin d'en connaître, d'en disposer, moindre privilège, séparation des tâches, MFA."
"Tests ?","Systèmes critiques testés au moins une fois par an ; TLPT pour les plus importants."
"Changements ?","Indépendance mise en œuvre et validation, repli, réévaluation des urgences."
"Continuité ?","Scénarios, durées maximales d'interruption et de perte, revue par l'audit interne."
"Réexamen ?","Annuel et après incident majeur ; rapport à l'ACPR sur demande."
"Prestataires ?","Stratégie, diligence, registre (RoI), clauses, concentration, sortie."
"Clauses contractuelles ?","Sous-traitance, localisation, audit, données, alerte, plan d'urgence, accès, réversibilité, sortie."
"RoI 2025 ?","84 % remis sur OneGate, 39 % traités au niveau européen."
"Délais de notification ?","4 h après classification comme majeur, 24 h max après détection."
"Incident majeur ?","Cyberattaque, ou fonctions critiques ou services agréés + 2 critères secondaires."
"Constats incidents ?","Tiers dans plus de la moitié des cas ; ~60 % déjà clos à la notification."
"SGP ?","94 % concernées ; 32 incidents majeurs dont 17 indisponibilités, 10 exfiltrations."
"Mauvaises pratiques ?","USB ouverts, utilisateurs admin, pas de chiffrement, pas de MFA messagerie."
"Suite ?","Supervision renforcée en 2026 ; revoyure le 17 janvier 2028."
